CODUSUARIO,PERIODO,CODCUENTA,CODCENTCOS,TABSUBCUEN,CODSUBCUEN,TABINCISO,CODINCISO,FECHCONTA,NROCONTA,NROPROVIS,LEYENDA,NROCHEQUE,NROCENTEMI,NROCOMPROB,DEBE,HABER,CODACTIVID,CODPRODUCT,NOMCUENTA,NOMSUBCUEN,NOMINCISO
300,201607,9020,1,9020    ,5,        ,0,2016-07-27,0,168,BG IMP CRED              ,          ,0,0,10415.12,0.00,0                             ,0                             ,IMPUESTOS                     ,IMPUESTO AL CHEQUE GASTO      ,                              
300,201607,9020,1,9020    ,5,        ,0,2016-07-28,0,170,BPCC IMP DEB             ,          ,0,0,1.56,0.00,0                             ,0                             ,IMPUESTOS                     ,IMPUESTO AL CHEQUE GASTO      ,                              
300,201607,9020,1,9020    ,5,        ,0,2016-07-28,0,176,BPC IM CRED              ,          ,0,0,0.40,0.00,0                             ,0                             ,IMPUESTOS                     ,IMPUESTO AL CHEQUE GASTO      ,                              
300,201607,9020,1,9020    ,5,        ,0,2016-07-28,0,177,BPC IMP DEB              ,          ,0,0,24.89,0.00,0                             ,0                             ,IMPUESTOS                     ,IMPUESTO AL CHEQUE GASTO      ,                              
300,201607,9020,1,9020    ,5,        ,0,2016-07-28,0,174,BPP IMP CRED             ,          ,0,0,237.60,0.00,0                             ,0                             ,IMPUESTOS                     ,IMPUESTO AL CHEQUE GASTO      ,                              
300,201607,9020,1,9020    ,5,        ,0,2016-07-28,0,173,BG IMP  DEB              ,          ,0,0,29.71,0.00,0                             ,0                             ,IMPUESTOS                     ,IMPUESTO AL CHEQUE GASTO      ,                              
300,201607,9020,1,9020    ,5,        ,0,2016-07-29,0,167,BG IMP DEB               ,          ,0,0,8532.69,0.00,0                             ,0                             ,IMPUESTOS                     ,IMPUESTO AL CHEQUE GASTO      ,                              
300,201607,9110,1,        ,0,        ,0,2016-07-06,0,180,BPC GB                   ,          ,0,0,23.60,0.00,0                             ,0                             ,GASTOS BANCARIOS              ,                              ,                              
300,201607,9110,1,        ,0,        ,0,2016-07-20,0,145,VISA COR VEC 20/07       ,          ,0,0,155.02,0.00,0                             ,0                             ,GASTOS BANCARIOS              ,                              ,                              
300,201607,9110,1,        ,0,        ,0,2016-07-27,0,175,BPP GB                   ,          ,0,0,440.00,0.00,0                             ,0                             ,GASTOS BANCARIOS              ,                              ,                              
300,201607,9110,1,        ,0,        ,0,2016-07-28,0,178,BPC GB                   ,          ,0,0,260.00,0.00,0                             ,0                             ,GASTOS BANCARIOS              ,                              ,                              
300,201607,9110,1,        ,0,        ,0,2016-07-28,0,171,BPCC IMP CRED            ,          ,0,0,4.08,0.00,0                             ,0                             ,GASTOS BANCARIOS              ,                              ,                              
300,201607,9110,1,        ,0,        ,0,2016-07-28,0,183,BPCC GB                  ,          ,0,0,260.00,0.00,0                             ,0                             ,GASTOS BANCARIOS              ,                              ,                              
300,201607,9120,1,        ,0,        ,0,2016-07-06,0,179,INT PROCAMPO             ,          ,0,0,1973.20,0.00,0                             ,0                             ,INTERESES PAGADOS             ,                              ,                              
300,201607,9120,1,        ,0,        ,0,2016-07-28,0,181,BPC  INT                 ,          ,0,0,1.00,0.00,0                             ,0                             ,INTERESES PAGADOS             ,                              ,                              
